Date,User,Message
2018-03-26 17:20:36,"이준섭","i did both and it worked ^^"
2018-03-26 17:20:39,"이준섭","thank you :D"
2018-03-26 19:55:29,"남재창","HW1-1 due is approaching in about two hours. Hope you are ready to submit!"
2018-03-27 10:02:57,"권현우","since git is for a team project mainly"
2018-03-27 10:30:09,"권현우","Cesco?"
2018-03-27 10:33:00,"한별","Fkiller"
2018-03-27 10:34:50,"한상민","could you tell me one more why we should use void type?"
2018-03-27 10:36:22,"한상민","OK!"
2018-03-27 10:49:29,"영인","main"
2018-03-27 11:24:59,"NYB☆","Is there any student that still stay in classroom? TT"
2018-03-27 11:26:19,"남재창","I'm here"
2018-03-27 11:26:49,"남재창","Why"
2018-03-27 11:28:05,"NYB☆","Ah, nono. I think I solve it! Thank you :)"
2018-03-27 11:41:50,"정승영","Photo"
2018-03-27 11:42:12,"정승영","Can somebody help me solve this prob? TT"
2018-03-27 11:44:28,"권현우","maybe your system variable directory is not valid...?"
2018-03-27 11:44:52,"권현우","from previous lab, installing jdk"
2018-03-27 11:53:21,"남재창","Check 파일탐색기 if there is c:\Program Files\Java\jdk-9.0.4"
2018-03-27 13:14:30,"권현우","for the ""Project root directory"", does it need a specific directory or just putting anywhere would be ok?"
2018-03-27 13:14:35,"권현우","Photo"
2018-03-27 13:16:53,"남재창","Anyware would be fine. But Eclipse are not good at dealing wiht Korean chracters and space in path so do not create the directory under any path with Korean characters and space."
2018-03-27 13:17:15,"남재창","For that figure, you must create it before import."
2018-03-27 13:20:01,"권현우","I imported it and there is no below folders except the gradle folder itself.. would it be ok?"
2018-03-27 13:20:05,"권현우","Photo"
2018-03-27 13:20:33,"권현우","in the lab slides, there were bunch of folders below. but mine has nothing."
2018-03-27 13:20:50,"남재창","how could you init gradle?"
2018-03-27 13:21:20,"권현우","init gradle?"
2018-03-27 13:21:37,"권현우","by cmd?"
2018-03-27 13:22:12,"남재창","Check Task (2) in Lab06 slide"
2018-03-27 13:22:14,"남재창","Create an empty Gradle Java project in the directory where you created a local project git repository. (Learned in Lecture 09)
Slide page 6: https://docs.google.com/presentation/d/1v05iLFuV1utYnJk3SOdzLeOHv6Og96Cc19AEEHc6zaU/edit#slide=id.g349bec9406_0_19"
2018-03-27 13:23:23,"권현우","Thank you JC :)
 and sorry for the bothering"
2018-03-27 13:24:34,"남재창","No problem. Follow the steps one by one as in Task (1) and Task (2) in Lab06 slides. You will repate this for each lab or HW. Cheers!"
2018-03-27 13:31:46,"윤종욱","JC I made lab06 package in src/main/java, is it right? "
2018-03-27 13:31:52,"윤종욱","Photo"
2018-03-27 13:33:50,"남재창","Yes right"
2018-03-27 13:34:42,"남재창","Do not add to index for bin and doc directory. You can ignore them by pop-menu >> Team >> ignore."
2018-03-27 13:35:13,"권현우","Um, hope it would be the last question, but for the gradle I made a new Path in 시스템 환경 변수, and the previous Path for jdk is gone."
2018-03-27 13:35:34,"권현우","Seems like in Windows7 I only can make one Path in 시스템 변수."
2018-03-27 13:35:47,"윤종욱","Thank you JC(굿)"
2018-03-27 13:36:42,"남재창","It seems ou accidently deleted it. paths can be concatenated with "";"" path1;path2;path3;"
2018-03-27 13:37:25,"남재창","C:\Program Files\Java\jdk-9.0.4\bin;C:\Gradle\gradle4.0.6\bin;....."
2018-03-27 13:37:46,"권현우","Oh then I just need to add at the end of previous directory"
2018-03-27 13:37:54,"남재창","Yes"
2018-03-27 13:38:10,"권현우","Thank you....."
2018-03-27 13:38:17,"남재창","No problem!"
2018-03-27 14:52:32,"정승영","do we have the specific name for the repository that we need to do for this lab?"
2018-03-27 18:11:55,"남재창","Yes. Check the slided. There is a specific name."
2018-03-29 16:46:06,"남재창"," If you have difficulties to initiate git and gradle, check this slides. This is the easiest way I found until now."
2018-03-29 16:46:26,"남재창","https://docs.google.com/presentation/d/1A_ozTjvcMzZM-0P9pXK3Ucyyi-LgYgpunwrZrhwwMHY/edit"
2018-03-29 21:19:56,"서남진","JC, I imported gradle java project in eclipse
but there is no JRE system library
what should I do? "
2018-03-29 21:20:14,"서남진","Photo"
2018-03-29 21:25:16,"남재창","Which command did you use to init Gradle?"
2018-03-29 21:26:01,"남재창","In cmd, can you run javac -version?"
2018-03-29 21:31:52,"서남진","I use this command grandle init --type java-library"
2018-03-29 21:32:14,"서남진","and i can run javac -version"
2018-03-29 21:32:35,"남재창","What java version do you use?"
2018-03-29 21:32:57,"서남진","javac 9.0.4"
2018-03-29 21:33:11,"남재창","Do you use mac?"
2018-03-29 21:33:32,"남재창","or windows?"
2018-03-29 21:33:46,"서남진","I use windows"
2018-03-29 21:35:06,"남재창","You project has ! sign in your project. There is Problems tab under the editor. Check the error message there and let me know the error message."
2018-03-29 21:38:15,"서남진","Photo"
2018-03-29 21:39:10,"서남진","is this the error you mentioned?? not quite sure -"
2018-03-29 21:39:13,"서남진",":("
2018-03-29 21:39:20,"남재창","That is the erro"
2018-03-29 21:39:24,"남재창","r."
2018-03-29 21:39:42,"남재창","your javac is version 9 but jre seems version 10."
2018-03-29 21:40:06,"남재창","in cmd, check java -version (not javac bug java)"
2018-03-29 21:40:19,"남재창","(bug-> but)"
2018-03-29 21:41:11,"서남진","You're right my java version is 10"
2018-03-29 21:41:19,"남재창","That is the issue."
2018-03-29 21:41:37,"남재창","Cany you set your jre path to java 9??"
2018-03-29 21:44:13,"남재창","Try this : ""Go to Eclipse -> Preferences, under Java select ""Installed JREs"" and check one of the boxes to specify a default JRE. Click OK and then go back to your project's properties. Go to the ""Java Build Path"" section and choose the ""Libraries"" tab. Remove the unbound System Default library, then click the ""Add Library"" button. Select ""JRE System Library"" and you should be good to go!"""
2018-03-29 21:44:42,"남재창","That is from : https://stackoverflow.com/questions/2083461/unbound-classpath-container-in-eclipse?utm_medium=organic&utm_source=google_rich_qa&utm_campaign=google_rich_qa"
2018-03-29 21:45:06,"남재창","It is an old post but you may get some answer."
2018-03-29 21:46:10,"서남진","Thanks JC! I will try it and let you know. thanks alot "
2018-03-29 21:49:11,"명진","what do we need to sumbit after we are done the hw"
2018-03-29 21:50:11,"남재창","Nothing. TA's will check your source code snapshot right that are commited right before the deadline."
2018-03-29 21:50:48,"남재창","I may give some comments directly on your remote git repos in GitHub before the deadline."
2018-03-29 21:51:13,"남재창","So, if you push your code in Github, You've done."
2018-03-29 21:51:28,"명진","then since the due date is on saterday, will the TAs contact us??"
2018-03-29 21:51:50,"남재창","We may leave some comments."
2018-03-29 21:58:26,"남재창","I just put some comments for your code. Check them out."
2018-03-29 22:01:15,"정진혁","Professor, I am doing the homework 3 step by step. I am now trying to commit and push my implementation to the repository, but as you see under [Team], I don't see [Add to index].."
2018-03-29 22:01:20,"정진혁","Photo"
2018-03-29 22:02:08,"남재창","It seems you did not initiate git in your project directory."
2018-03-29 22:02:58,"남재창","I made slides for the easiest way to init git, gradle, github. You may try these slides. https://docs.google.com/presentation/d/1A_ozTjvcMzZM-0P9pXK3Ucyyi-LgYgpunwrZrhwwMHY/edit"
2018-03-29 22:03:09,"정진혁","thanks!!"
2018-03-29 23:00:18,"권현우","JC, I cannot execute ""git clone"" in cmd. I followed previous steps but when I type git clone and my address, it says 'git' 은 내부 또는 외부 명령, 실행할 수 있는 프로그램, 또는 배치 파일이 아닙니다. this."
2018-03-29 23:07:15,"남재창","did you install git? https://docs.google.com/presentation/d/1gBkrNSednTSyCyy2qkJprPHoK9LXydoB2sAW9M_fGv4/edit#slide=id.g324afad0ea_0_90"
2018-03-29 23:08:04,"남재창","Check from the first page of the slides"
2018-03-29 23:08:36,"권현우","sure I did"
2018-03-29 23:09:29,"권현우","should I do all the cmd things in Git Cmd?"
2018-03-29 23:09:53,"남재창","So git is working in Git cmd?"
2018-03-29 23:10:14,"권현우","Yeap"
2018-03-29 23:10:27,"권현우","until the ""clone"" code, everything is working fine"
2018-03-29 23:10:37,"남재창","Then, use it. It  works like cmd."
2018-03-29 23:10:51,"남재창","But it is quite weired you can't run git in cmd."
2018-03-29 23:11:22,"권현우","Photo"
2018-03-29 23:11:52,"권현우","I'll try using git CMD"
2018-03-29 23:12:35,"남재창","yeap, try it."
2018-03-29 23:14:02,"남재창","or you may close CMD, open again and try git clone again."
2018-03-29 23:14:11,"권현우","Magic."
2018-03-29 23:14:16,"권현우","In git cmd it works."
2018-03-29 23:14:27,"권현우","Sorry for my ignorance .. JC...."
2018-03-29 23:16:41,"남재창","No problem. You are doing great. Computers are sensitive. We should understand it. It always has reasons though."
2018-03-29 23:18:13,"권현우","That' right."
2018-03-30 00:36:14,"Yeun","Yeun joined this chatroom."
2018-03-30 02:40:23,"정진혁","Professor, I did not use method except the main method."
2018-03-30 02:41:20,"정진혁","I did all of the work step by step and the program displays right values."
2018-03-30 02:42:10,"정진혁","Do I lose points if I do not use methods?"
2018-03-30 06:34:40,"남재창","No, you don't lose points."
2018-03-30 09:03:04,"남재창","But at least you will use a main method, won't you?"
2018-03-30 09:25:32,"정진혁","yes. thank you sir!"
2018-03-30 10:00:43,"한상민","what is skip?"
2018-03-30 10:09:55,"한상민","in continue"
2018-03-30 10:11:59,"한상민","yes!"
2018-03-30 10:49:55,"한상민","could you upload source code of HW1?"
2018-03-30 10:50:09,"한상민","1-1"
2018-03-30 10:51:17,"한상민","I wanna know how should we do single line comment"
2018-03-30 12:21:09,"남재창","Add single-line comments for variable definitions and all other statements. For class and method definitions you need only javadoc."
2018-03-30 12:27:40,"정진혁","Professor how can I submit the HW 1-3?"
2018-03-30 12:30:10,"남재창","If you comit and push all code github, that is all."
2018-03-30 12:32:29,"정진혁","okay, thanks!"
2018-03-30 13:01:19,"남재창"," If you are struggling to init git, github, gradle, please see the slides I made yesterday (check the lecture note). Initiating git, github, gradle just takes several minutes. If your HW1-3 is mess becuase of git, github, and gradle, then back up only your code and start HW1-3 from the scratch by initiating git,github, gradle by following the slides. That could be easier and you can save your precious time."
2018-03-30 13:06:30,"남재창","Always read slides carefully!"
2018-03-30 14:12:05,"조정훈","JC, which shortcut key shows all variables I defined?"
2018-03-30 14:12:40,"남재창","In Eclipse?"
2018-03-30 14:16:00,"조정훈","yes"
2018-03-30 14:20:01,"남재창","Do you mean outline view?"
2018-03-30 15:30:01,"조정훈","umm.. By the shortcut key, I can see all the variables which are already defined. So, I can write the variable just by clicking the variable in the list. You showed it when programming about bug infestation."
2018-03-30 15:46:33,"김기철","why my repository have no source code? there is only package and class name.TT"
2018-03-30 15:47:16,"김기철","Photo"
2018-03-30 15:51:40,"남재창","The shortcut is Ctrl + space, maybe."
2018-03-30 15:57:38,"조정훈","oh that's right thanks!!!!!"
2018-03-30 16:35:54,"조정훈","JC do we have to write Javadoc comments for main method?"
2018-03-30 19:43:38,"남재창","Yes"
2018-03-30 20:01:01,"조정훈","Photo"
2018-03-30 20:01:05,"조정훈","okay JC, is remote git name BugInfestation? "
2018-03-30 20:21:57,"남재창","Yes"
2018-03-30 20:25:32,"조정훈","then my project name is also BugInfestation??"
2018-03-30 20:25:39,"조정훈","or Lab06?"
2018-03-30 20:26:22,"남재창","BugInfestation"
2018-03-30 20:26:52,"남재창","김기철 did you commit and push your code?"
2018-03-30 20:27:02,"조정훈","thank you!! Have a nice weekend JC"
2018-03-30 20:44:49,"김기철","Photo"
2018-03-30 20:45:07,"김기철","yes! I did"
2018-03-30 21:00:10,"남재창","So what is your problem?"
2018-03-30 21:28:26,"김기철","No problem!!! sorry to bothering"
2018-03-30 21:31:26,"남재창","Ok good!"
2018-03-30 22:11:08,"조정훈","Photo"
2018-03-30 22:11:09,"조정훈","JC  if I committed like this, can I get extra point? 
It's little bit messy"
2018-03-30 22:12:24,"조정훈","This is because I saw ""Extra Point (1)"" when I already committed my whole project..... "
2018-03-30 22:33:59,"남재창","NP. But use meaningful messages next time."
2018-03-30 22:56:07,"조정훈","Okay thanks:)"
2018-03-31 08:32:25,"심준석","When I trying to add to index some of files cannot be added "
2018-03-31 08:32:39,"심준석","Photo"
2018-03-31 08:33:00,"심준석","How can I solve this problem?"
2018-03-31 08:38:05,"남재창","* means you already added them to index but the changes are not committed. So this is not a problem. Just commit with proper message and push."
2018-03-31 08:41:37,"심준석","But when I trying to commit it, there is no reaction even if I click commit buttion"
2018-03-31 09:15:29,"남재창","What file did you try to commit?"
2018-03-31 09:20:09,"심준석","I tried BugInfestation but there is no reaction  "
2018-03-31 09:25:36,"남재창","What is icon for that file?"
2018-03-31 09:26:50,"심준석","I solved this problem"
2018-03-31 09:27:08,"심준석","thanks for help professor"
2018-03-31 09:28:11,"남재창","Great."
2018-03-31 09:51:45,"Sovan Chhaya","Photo"
2018-03-31 09:52:23,"Sovan Chhaya","Excuse me JC.  why it doesn't work"
2018-03-31 10:09:07,"한별","totalBugvolume variable writes twice...."
2018-03-31 10:11:16,"Sovan Chhaya","Oh really thank"
2018-03-31 10:15:41,"Sovan Chhaya","Photo"
2018-03-31 10:15:54,"Sovan Chhaya","Does it correct?"
2018-03-31 10:29:02,"한별","my result same"
2018-03-31 10:32:51,"Sovan Chhaya","Thank you"
2018-03-31 10:33:42,"남재창","Thanks 한별"
2018-03-31 10:34:13,"한별","Have a good Weekend!"
2018-03-31 12:27:12,"남재창","Hi Sovan. You can cast population as int. Also print out texts baes on lecture slides."
2018-03-31 12:47:24,"Sovan Chhaya","Thank you JC i did it"
2018-03-31 15:45:23,"Sovan Chhaya","Photo"
2018-03-31 15:45:59,"Sovan Chhaya","That is done for Homework lab06 ? JC"
2018-03-31 15:48:19,"남재창","I checked your code. Your javadoc position is wrong. And you missed javadoc for method."
2018-03-31 15:49:46,"Sovan Chhaya","Oh I see I'll check again"
2018-03-31 15:50:31,"Sovan Chhaya","Can you command something in it"
2018-03-31 15:51:13,"Sovan Chhaya","Comment"
2018-03-31 15:54:48,"남재창","I don't understand your question."
2018-03-31 15:56:35,"Sovan Chhaya","Oh sorry , I mean can you commented something below my code"
2018-03-31 15:58:08,"Sovan Chhaya","Photo"
2018-03-31 15:58:08,"Sovan Chhaya","Photo"
2018-03-31 15:58:10,"Sovan Chhaya","Actually this java doc"
2018-03-31 15:58:52,"Sovan Chhaya","So to corrects it"
2018-03-31 16:02:13,"남재창","Find what is wrong by your self. Answer is already in this chat room."
2018-03-31 16:06:22,"남재창","You should export javadoc if they are correct."
2018-03-31 16:29:52,"권현우","Javadoc must be put right before the class/method/field!"
2018-03-31 16:30:13,"권현우","I had same problem before"
2018-03-31 16:30:47,"권현우","so put it there and try to export again"
2018-03-31 16:31:13,"Sovan Chhaya","Yes I trying now"
2018-03-31 16:34:42,"최우림","Photo"
2018-03-31 16:34:44,"최우림","JC, can I ignore this warning?"
2018-03-31 16:44:09,"남재창","Yes"
2018-03-31 16:49:53,"Sovan Chhaya","Can you check mine again it still have one error java doc can not export"
2018-03-31 16:50:04,"Sovan Chhaya","JC"
2018-03-31 17:24:24,"최우림","Photo"
2018-03-31 17:24:39,"최우림","JC, I can't click the finish. What's wrong this situation."
2018-03-31 18:17:48,"남재창","Please install Gradle plugin. Check slide in lecture note about Gradle."
2018-03-31 18:22:21,"Yeun","Yeun left this chatroom."
2018-03-31 21:32:21,"Sovan Chhaya","My javadoc it not inside the the doc folder , it outside the folder, I did it."
2018-03-31 22:00:38,"남재창","That is not a problem as you correctly put java doc in your java source code."
2018-03-31 22:19:07,"Sovan Chhaya","Thank you JC"
2018-04-01 01:05:39,"한상민","In hw1-4, i thought i should make a local repository by using cmd and link it with remote repasitory.
I did it.
But when i imported my project, there was no creation.
I can’t commit HW1-4.
I made a remote repository with name of Lab07 and also made same name directory in c:\git.
Did i miss something?"
2018-04-01 07:11:36,"남재창","Did you do Gradle init?"
2018-04-01 10:15:09,"한상민","Yes i did. I submitted HW1-3 with 5 commit."
2018-04-01 11:11:29,"남재창","Follow the steps from the recent slides using git clone."
2018-04-03 09:36:36,"권현우","overly loaded"
2018-04-03 10:08:42,"이준섭","so overloaded methods are only called based on parameters right? not depending on return type"
2018-04-03 15:05:48,"윤종욱","JC, in Lab07, Prob3 has no sample run(console). Do I just print “I’m sorry, <<name>>. You failed this course”? or like your code? "
2018-04-03 21:15:43,"조정훈","Photo"
2018-04-03 21:15:44,"조정훈","JC, I create two javadocs for two classes in one package, but there is only one javadoc... where is another one?"
2018-04-03 22:34:17,"조정훈","Also, when defining getter method, should I 'return' something? Can I just print values?"
2018-04-03 22:35:18,"남재창","@종욱 just print “I’m sorry, <<name>>. You failed this course” For other parts,  you can follow the example code or other proper sentences."
2018-04-03 22:36:17,"남재창","@정훈 One javadoc has a package name in index.html. Then, click the package name and you will see two classes."
2018-04-03 22:36:31,"윤종욱","Thank you! "
2018-04-03 22:37:58,"남재창","For getter, you must return something and print it where it is called if necesary. Check getter examples from slides."
2018-04-03 22:38:47,"조정훈","okay thanks!"
2018-04-04 23:49:26,"이준섭","Professor for prob3, can I use Math.random() or is it compulsary to use java.util.Random?"
2018-04-04 23:57:32,"남재창","You can use any random method if your program generates correct output."
2018-04-04 23:57:49,"이준섭","Oh okay thank you ^.^"
2018-04-05 03:51:12,"정진혁","Professor, Is it okay not to write Javadoc for constructors?"
2018-04-05 06:39:17,"남재창","Constructor is a kind of method."
2018-04-05 08:08:19,"정진혁","oh i was confused. thanks professor!!"
2018-04-05 08:33:34,"남재창","No problem ;)"
2018-04-05 11:22:14,"정진혁","Photo"
2018-04-05 11:23:03,"정진혁","Professor I got another question! How can I javadoc the constructor in the main class?"
2018-04-05 12:05:16,"남재창","You can define javadoc like method but thiere is no return type. In your example, you can define like public Main_YTC() {  …. }"
2018-04-05 12:09:50,"정진혁","right. I did define public Main_YTC. Then, can I leave the constructor description empty?"
2018-04-05 12:10:53,"남재창","If you do not have any statements in your contrcutor, do not define it."
2018-04-05 12:11:43,"남재창","You just need to take care of only constructors that have any statements and parameters. No need to add javadoc for the emepty default contrructor."
2018-04-05 12:15:54,"정진혁","oh I got it!! Thank you so much!!"
2018-04-05 17:10:24,"심준석","Professor JC . When I was trying to check indentation , there is no change even if I click correct identation button"
2018-04-05 17:10:57,"이수현","이수현 left this chatroom."
2018-04-05 17:11:23,"심준석","*identation  -> indentaion"
2018-04-05 17:11:52,"심준석","How can I sovle this problem?"
2018-04-05 17:12:24,"권현우","then yours is already perfect"
2018-04-05 17:12:36,"권현우","no need to fix"
2018-04-05 17:16:08,"심준석","Thanks for answering!  Yes I know like that before, but professor gave me comment that I have to check indentation again"
2018-04-05 17:17:43,"권현우","that's right..."
2018-04-05 18:05:35,"남재창","Ctrl+ a and then Ctrl +i for the indetation."
2018-04-05 18:06:07,"남재창","심준석 try this. You will see indentation applies."
2018-04-05 18:11:38,"심준석","I did it and commit again .
Thanks for help professor!"
2018-04-05 20:20:54,"한상민","Photo"
2018-04-05 20:28:09,"한상민","1.Do I must initialize in Java?
2.Why initialize this.variables, not class variables? Is it to hide variables declared in the Class?
3.Do I must use this.? and when?
I want to know more about this., getter and setter.
Help me!!!
"
2018-04-05 21:19:52,"남재창","1. what 'initilize' do you mean? "
2018-04-05 21:20:54,"남재창","2. this means 'this class'. So this.variables are actuall class-level variables (instance varialbes.)"
2018-04-05 21:21:22,"남재창","The reason using 'this' is to distinghish it with local varialbes. For example this.name = name."
2018-04-05 21:21:49,"남재창","local variable name is assigned to instance varialbe 'name'."
2018-04-05 21:22:59,"남재창","So, in case instance varialbe name is same as local variable, we must use 'this' for the instance variables in the same method."
2018-04-05 22:08:13,"한상민","1. I mean... Does initialization of variable is must done?   "
2018-04-05 22:08:27,"한상민","in Java?"
2018-04-05 22:14:13,"한상민","It is really hard to me. I think even if I do not use this., I can distinguish. Should we distinguish for ""whom""? for machine? for other user of class? "
2018-04-05 22:22:33,"남재창","1. to use a variable, we have to initialize it. The reason we define a variable is to hold some value. Initilization means assigning a value to a variable at very first."
2018-04-05 22:23:18,"이준섭","I think initializing is necessary for just every programming language just to be safe without errors but i mean of course you don't have to since its an option"
2018-04-05 22:24:46,"이준섭","if you are talking about the initial value for the empty constructor its because when you create an object without a parameter there should be a default value"
2018-04-05 22:24:51,"남재창","you don't need to use 'this.' in case instance variable name and local name is different. However, sometimes developers like to define the same names for both instance variable and local verable. For this reason, we may need to use ""this."" to distingiush instanve variable and local variable with same name."
2018-04-05 23:42:04,"한상민","@준섭, are you TA? Thank you! It is perfect answer for me.
@JC, thank you. Now I understand the availability of this. I thought I worked hard in class. But I should more concentrate. I will! Thank you. Have a good night:]"
2018-04-06 00:01:36,"남재창","준섭 is one of classmates taking this course. I'm happy because of you guys with active discussions. Hope other students learn something from this chat room. Cheers!"
2018-04-06 09:31:25,"권현우","tired"
2018-04-06 09:38:41,"한상민","Is there any thing, when I changed a method?"
2018-04-06 09:39:04,"한상민","same word in class"
2018-04-06 09:39:09,"한상민","same words"
2018-04-06 09:39:39,"한상민","a variable used in many where"
2018-04-06 09:39:42,"한상민","ㅜ ㅜ"
2018-04-06 09:40:12,"한상민","change at once"
2018-04-06 09:41:39,"한상민","F2 rename?"
2018-04-06 09:44:03,"권현우","Why do we use constructor?
Is it just for saving lines in the class where the main method is at?"
2018-04-06 09:45:01,"정진혁","builder?"
2018-04-06 09:45:09,"정진혁","not clear"
2018-04-06 09:56:17,"영인","private"
2018-04-06 09:58:05,"한별","Yes"
2018-04-06 10:03:49,"김기철","Is there format for writing doc??"
2018-04-06 10:11:58,"정진혁","Can we leave the index blacket empty for the array?"
2018-04-06 10:14:30,"정진혁","bracket"
2018-04-06 10:16:33,"정진혁","use for loop"
2018-04-06 10:20:24,"정진혁","i+1"
2018-04-06 10:25:12,"정진혁","array"
2018-04-06 10:25:54,"정진혁","i"
2018-04-06 10:28:08,"정진혁","in the field?"
2018-04-06 10:37:41,"조정훈","Is it okay the three Saleman objects have same name(mySalesman)?"
2018-04-06 10:42:21,"명진","numOfSalesman - 1"
2018-04-06 11:10:54,"채지혜","Can anyone send the code which JC made?
I didn't see all code :'("
2018-04-06 11:15:37,"채지혜","*some code..."
2018-04-06 11:29:08,"samer","Photo"
2018-04-06 11:29:13,"samer","Photo"
2018-04-06 11:29:17,"samer","Photo"
2018-04-06 11:29:17,"samer","Photo"
2018-04-06 11:29:18,"samer","Photo"
2018-04-06 11:29:19,"samer","Photo"
2018-04-06 11:29:20,"samer","Photo"
2018-04-06 11:29:22,"samer","Photo"
2018-04-06 11:31:21,"채지혜","(Emoticon) Thank you so much!"
2018-04-06 11:31:45,"samer","NP"
2018-04-06 11:32:40,"김석진","Thanks!"
2018-04-10 09:39:09,"권현우","Bubble sort?"
2018-04-10 09:39:14,"영인","merge sort"
2018-04-10 09:39:15,"영인","heap sort"
2018-04-10 09:39:16,"한상민","quick sort"
2018-04-10 09:39:24,"이준섭","Insertion sort"
2018-04-10 09:39:44,"한상민","quick?"
2018-04-10 09:39:45,"영인","quick sort???"
2018-04-10 09:39:46,"이준섭","Quick sort?"
2018-04-10 09:40:00,"영인","nlogn??"
2018-04-10 09:41:42,"정진혁","find the smallest"
2018-04-10 09:42:19,"권현우","3"
2018-04-10 09:42:20,"영인","2"
2018-04-10 09:48:13,"영인","Sorting1"
2018-04-10 09:50:08,"조정훈","sorter"
2018-04-10 09:51:40,"조정훈","new"
2018-04-10 09:52:04,"한상민","Sorter MySorter = new Sorter;"
2018-04-10 09:52:40,"이준섭","Array"
2018-04-10 09:54:30,"조정훈","compare "
2018-04-10 09:56:08,"영인","length of array"
2018-04-10 10:01:36,"영인","count"
2018-04-10 10:02:52,"이준섭","Space character?"
2018-04-10 10:03:00,"Jonathan","Because we didn't declare the length of the array"
2018-04-10 10:18:58,"조정훈","why the starting index isn't 0?"
2018-04-10 10:23:14,"Jonathan","What if index[0] is the smallest number?"
2018-04-10 12:08:09,"이준섭","Im so sorry professor but I forgot to tell you i was tardy today!!"
2018-04-10 12:08:41,"이준섭","I dont want to risk getting an absence T.T so sorry to tell you late"
2018-04-10 12:09:10,"남재창","Ok, got it. Marked as tardy"
2018-04-10 12:09:28,"이준섭","Thank you so much ^.^"
2018-04-10 13:41:45,"남재창","After the today's class, one of students discussed about his HW score. If you think you are the guy, please send me an email."
2018-04-11 20:09:11,"정진혁","Professor I have a question from the last lab! I changed my branch to ReuseLoop and committed the changes. I see that I pushed a branch named ReuseLoop in Github. Do I have to change my branch to master?"
2018-04-11 20:24:03,"한상민","It is also curious to me"
2018-04-11 20:31:20,"남재창","You can't change your ReuseLoop branch into master but you can merge it if you like your current change. If you don't like the ReuseLoop brach, you can delete it. Do you want to learn how to merge?"
2018-04-11 20:32:11,"정진혁","Oh then why can't I change my branch?"
2018-04-11 20:32:32,"남재창","which branch?"
2018-04-11 20:32:36,"남재창","in where?"
2018-04-11 20:32:53,"정진혁","In eclipse!"
2018-04-11 20:33:41,"남재창","Do you want to switch your branch from ReuseLoop to master?"
2018-04-11 20:36:06,"정진혁","Um.. I am curious about the differenece between pushing with ReuseLoop and with master."
2018-04-11 20:38:00,"남재창","You can just keep two source code in git. You can unlimited variations of your program. You can implement experimental features of your program and if you like it you can merge the branch with master. In this way, your program can be improved. This is how developers work with git branches."
2018-04-11 20:38:59,"남재창","multiples developers work for different features in different branches and then we can merge all the branches so that we can complete our program together."
2018-04-11 20:44:07,"정진혁","Oh, so programmers can make their own branches which are like copies of the source code. When they modify the code and commit changes with the branches, the code editor decides whether to merge or not. And if we work with the master branch and commit the changes, there is no need to merge because it is the master branch."
2018-04-11 20:44:51,"정진혁","Do I understand correctly?"
2018-04-11 20:45:23,"남재창","Yes."
2018-04-11 20:46:01,"정진혁","Oh I get it! Thank you so much, sir!"
2018-04-11 20:46:36,"남재창","You may read this article. http://nvie.com/posts/a-successful-git-branching-model/"
2018-04-11 21:44:47,"정진혁","Oh good source to read! Thanks professor:)"
2018-04-11 22:34:35,"조정훈","Photo"
2018-04-11 22:34:54,"조정훈","when I run the code, I cannot enter the name on console  "
2018-04-11 22:35:19,"조정훈","Photo"
2018-04-11 22:35:34,"조정훈","Like this... Help me~~~"
2018-04-11 22:37:29,"영인","You need to put println instead of print"
2018-04-11 22:41:17,"조정훈","Photo"
2018-04-11 22:41:35,"김수현","Or write one more that line like getchar() in C"
2018-04-11 22:41:36,"조정훈","I put println....but it's same...."
2018-04-11 22:44:33,"조정훈","getchar()?? How?? can you explain more?"
2018-04-11 22:45:43,"윤종욱","I think this code has no problem ... "
2018-04-11 22:48:41,"조정훈","I think so too.......(훌쩍)"
2018-04-11 22:48:44,"김수현","Maybe you pressed enter(=input '₩n') because of setting the size of array. but nextline() reacts '₩n' so it was skipped"
2018-04-11 22:49:36,"영인","Make 3 Scanner instances might solve problem"
2018-04-11 22:49:42,"김수현","If you write that line one more, it will be solved."
2018-04-11 22:50:23,"조정훈","Oh!! I got it"
2018-04-11 22:51:27,"조정훈","Photo"
2018-04-11 22:51:42,"조정훈","Thank you very very much 영인 수현 and 종욱!!"
2018-04-11 23:02:08,"남재창","Good discussion. Thanks all!"
2018-04-11 23:14:39,"조정훈","good night(하하)"
2018-04-13 09:33:09,"한상민","home..."
2018-04-13 09:37:25,"이준섭","Is the exam going to be usually from what we did in the lab and homework?"
2018-04-13 10:35:30,"이준섭","Is it a must to provide both int (key) and string if we call Hashmap<integer,String> or will it get a default key?"
2018-04-13 10:36:54,"이준섭","Yes I am clear ^^"
2018-04-13 20:12:27,"한별","Professor. In HW1-6,  Should I change the javadoc?"
2018-04-13 20:28:56,"남재창","Not necessary if you did not mention about array in javadoc."
2018-04-13 20:29:31,"남재창","But you must update single line comments for the changed lines."
2018-04-13 20:34:27,"한별","Thanks. Have a good weekend!"
2018-04-13 20:49:02,"영인","Do I need to make a new repository in a git hub for the SalesReporter using HashMap?? If I do, is the repository name Lab11??"
2018-04-13 20:50:22,"이준섭","I dont think hashmap is the assignment too! Professor just demonstrated us that we can use it too"
2018-04-13 20:51:23,"영인","Oh.. then is there any other assignment given in today's class?"
